"","query","target","alntmscore","lddt","fident","alnlen","mismatch","gapopen","qstart","qend","tstart","tend","evalue","bits","taxid","taxname","taxlineage","query_effector_type_score","query_prediction","target_ID","database"
"374","FOXG_20914","AF-A0A6A6QK96-F1-model_v4","0.597","0.6174","0.235","123","76","5","15","136","401","506","0.0001595","147","390894","Lophium mytilinum","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_dothideomyceta;c_Dothideomycetes;-_Pleosporomycetidae;o_Mytilinidiales;f_Mytilinidiaceae;g_Lophium;s_Lophium mytilinum",0.5915,"Apoplastic/cytoplasmic","A0A6A6QK96","uniprot50"
"375","FOXG_12469","AF-A0A2T9ZKQ4-F1-model_v4","0.5969","0.5985","0.147","122","76","7","128","232","121","231","0.0005613","137","133381","Smittium megazygosporum","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Fungi incertae sedis;p_Zoopagomycota;-_Kickxellomycotina;c_Harpellomycetes;o_Harpellales;f_Legeriomycetaceae;g_Smittium;s_Smittium megazygosporum",0.58,"Apoplastic","A0A2T9ZKQ4","uniprot50"
"376","FOXG_17307","AF-A0A2I2FK15-F1-model_v4","0.5969","0.6631","0.272","99","55","4","1","82","13","111","0.0001597","169","41067","Aspergillus candidus","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;c_Eurotiomycetes;-_Eurotiomycetidae;o_Eurotiales;f_Aspergillaceae;g_Aspergillus;s_Aspergillus candidus",0.931,"Apoplastic","A0A2I2FK15","uniprot50"
"377","FOXG_14069","AF-A0A2T9ZKQ4-F1-model_v4","0.5957","0.5931","0.139","122","77","7","128","232","121","231","0.0006251","136","133381","Smittium megazygosporum","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Fungi incertae sedis;p_Zoopagomycota;-_Kickxellomycotina;c_Harpellomycetes;o_Harpellales;f_Legeriomycetaceae;g_Smittium;s_Smittium megazygosporum",0.573,"Apoplastic","A0A2T9ZKQ4","uniprot50"
"378","FOXG_14882","AF-A0A139ITE9-F1-model_v4","0.5953","0.6317","0.226","119","77","9","1","114","4","112","0.0002177","176","113226","Pseudocercospora musae","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_dothideomyceta;c_Dothideomycetes;-_Dothideomycetidae;o_Mycosphaerellales;f_Mycosphaerellaceae;g_Pseudocercospora;s_Pseudocercospora musae",0.803,"Apoplastic","A0A139ITE9","uniprot50"
"379","FOXG_12469","AF-V2YVG2-F1-model_v4","0.5951","0.5715","0.165","121","79","8","118","235","14","115","0.0002002","143","1381753","Moniliophthora roreri MCA 2997","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetidae;o_Agaricales;-_Marasmiineae;f_Marasmiaceae;g_Moniliophthora;s_Moniliophthora roreri;-_Moniliophthora roreri MCA 2997",0.58,"Apoplastic","V2YVG2","uniprot50"
"380","FOXG_12469","AF-A0A067MZ72-F1-model_v4","0.5943","0.5685","0.112","124","86","12","118","233","15","122","0.0005263","134","930990","Botryobasidium botryosum FD-172 SS1","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetes incertae sedis;o_Cantharellales;f_Botryobasidiaceae;g_Botryobasidium;s_Botryobasidium botryosum;-_Botryobasidium botryosum FD-172 SS1",0.58,"Apoplastic","A0A067MZ72","uniprot50"
"381","FOXG_12469","AF-C7Z895-F1-model_v4","0.5941","0.6376","0.167","137","86","8","113","235","1","123","0.0002947","147","660122","Fusarium vanettenii 77-13-4","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Sordariomycetes;-_Hypocreomycetidae;o_Hypocreales;f_Nectriaceae;g_Fusarium;-_Fusarium solani species complex;s_Fusarium vanettenii;-_Fusarium vanettenii 77-13-4",0.58,"Apoplastic","C7Z895","uniprot50"
"382","FOXG_14069","AF-A0A4Y7TUM7-F1-model_v4","0.5937","0.6069","0.176","130","83","9","115","235","43","157","0.0007108","136","71717","Coprinellus micaceus","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetidae;o_Agaricales;-_Agaricineae;f_Psathyrellaceae;g_Coprinellus;s_Coprinellus micaceus",0.573,"Apoplastic","A0A4Y7TUM7","uniprot50"
"383","FOXG_17307","AF-A0A6A6UCK9-F1-model_v4","0.5936","0.6447","0.216","97","62","4","1","83","227","323","0.0005578","154","703497","Microthyrium microscopicum","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_dothideomyceta;c_Dothideomycetes;-_Dothideomycetes incertae sedis;o_Microthyriales;f_Microthyriaceae;g_Microthyrium;s_Microthyrium microscopicum",0.931,"Apoplastic","A0A6A6UCK9","uniprot50"
"384","FOXG_14069","AF-A0A0C9YEL3-F1-model_v4","0.5935","0.721","0.211","156","108","7","84","235","1","145","0.0001176","166","1095629","Laccaria amethystina LaAM-08-1","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetidae;o_Agaricales;-_Agaricineae;f_Hydnangiaceae;g_Laccaria;s_Laccaria amethystina;-_Laccaria amethystina LaAM-08-1",0.573,"Apoplastic","A0A0C9YEL3","uniprot50"
"385","FOXG_15875","AF-A0A4Q2V9R4-F1-model_v4","0.5935","0.6689","0.203","113","78","6","1","110","1","104","0.0002301","175","451672","Fusarium oxysporum f. sp. narcissi","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Sordariomycetes;-_Hypocreomycetidae;o_Hypocreales;f_Nectriaceae;g_Fusarium;-_Fusarium oxysporum species complex;s_Fusarium oxysporum;-_Fusarium oxysporum f. sp. narcissi",0.803,"Apoplastic","A0A4Q2V9R4","uniprot50"
"386","FOXG_14882","AF-A0A834SGL6-F1-model_v4","0.5933","0.6396","0.145","117","82","8","2","112","1","105","0.0009089","160","45151","Pyrenophora tritici-repentis","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_dothideomyceta;c_Dothideomycetes;-_Pleosporomycetidae;o_Pleosporales;-_Pleosporineae;f_Pleosporaceae;g_Pyrenophora;s_Pyrenophora tritici-repentis",0.803,"Apoplastic","A0A834SGL6","uniprot50"
"387","FOXG_14069","AF-A0A015NA85-F1-model_v4","0.5931","0.6149","0.192","130","74","9","116","235","2","110","0.0001337","152","1432141","Rhizophagus irregularis DAOM 197198w","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Fungi incertae sedis;p_Mucoromycota;-_Glomeromycotina;c_Glomeromycetes;o_Glomerales;f_Glomeraceae;g_Rhizophagus;s_Rhizophagus irregularis;-_Rhizophagus irregularis DAOM 197198w",0.573,"Apoplastic","A0A015NA85","uniprot50"
"388","FOXG_14570","AF-A0A6A5XR06-F1-model_v4","0.5923","0.7244","0.192","114","83","4","1","110","1","109","0.0004835","146","1450172","Aaosphaeria arxii CBS 175.79","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_dothideomyceta;c_Dothideomycetes;-_Pleosporomycetidae;o_Pleosporales;-_Pleosporales incertae sedis;g_Aaosphaeria;s_Aaosphaeria arxii;-_Aaosphaeria arxii CBS 175.79",0.861,"Cytoplasmic","A0A6A5XR06","uniprot50"
"389","FOXG_14069","AF-W3WJG9-F1-model_v4","0.5921","0.6937","0.2","140","90","7","100","234","4","126","0.0001844","158","1229662","Pestalotiopsis fici W106-1","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Sordariomycetes;-_Xylariomycetidae;o_Xylariales;f_Sporocadaceae;g_Pestalotiopsis;s_Pestalotiopsis fici;-_Pestalotiopsis fici W106-1",0.573,"Apoplastic","W3WJG9","uniprot50"
"390","FOXG_12469","AF-V2XKJ0-F1-model_v4","0.5914","0.7265","0.223","152","100","6","91","235","1","141","0.0001275","165","1381753","Moniliophthora roreri MCA 2997","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetidae;o_Agaricales;-_Marasmiineae;f_Marasmiaceae;g_Moniliophthora;s_Moniliophthora roreri;-_Moniliophthora roreri MCA 2997",0.58,"Apoplastic","V2XKJ0","uniprot50"
"391","FOXG_12469","AF-A0A180GAB0-F1-model_v4","0.5913","0.5079","0.17","117","72","5","141","235","9","122","0.000681","124","630390","Puccinia triticina 1-1 BBBD Race 1","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Pucciniomycotina;c_Pucciniomycetes;o_Pucciniales;f_Pucciniaceae;g_Puccinia;s_Puccinia triticina;-_Puccinia triticina 1-1 BBBD Race 1",0.58,"Apoplastic","A0A180GAB0","uniprot50"
"392","FOXG_14570","AF-A0A093YFG2-F1-model_v4","0.5913","0.7395","0.295","105","67","3","3","106","9","107","0.0002318","155","1391699","Pseudogymnoascus sp. VKM F-3808","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Leotiomycetes;-_Leotiomycetes incertae sedis;f_Pseudeurotiaceae;g_Pseudogymnoascus;-_unclassified Pseudogymnoascus;s_Pseudogymnoascus sp. VKM F-3808",0.861,"Cytoplasmic","A0A093YFG2","uniprot50"
"393","FOXG_15875","AF-A0A409Y3C5-F1-model_v4","0.5909","0.6114","0.188","117","80","8","1","112","1","107","0.0004042","161","231916","Gymnopilus dilepis","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetidae;o_Agaricales;-_Agaricineae;f_Hymenogastraceae;g_Gymnopilus;s_Gymnopilus dilepis",0.803,"Apoplastic","A0A409Y3C5","uniprot50"
"394","FOXG_15875","AF-A0A165XJC3-F1-model_v4","0.5909","0.6317","0.149","134","86","10","1","113","6","132","0.0006344","159","1314672","Peniophora sp. CONT","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetes incertae sedis;o_Russulales;f_Peniophoraceae;g_Peniophora;-_unclassified Peniophora;s_Peniophora sp. CONT",0.803,"Apoplastic","A0A165XJC3","uniprot50"
"395","FOXG_12469","AF-A0A077WB33-F1-model_v4","0.5906","0.6285","0.185","135","78","9","114","235","44","159","0.0001121","155","688394","Lichtheimia ramosa","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Fungi incertae sedis;p_Mucoromycota;-_Mucoromycotina;c_Mucoromycetes;o_Mucorales;f_Lichtheimiaceae;g_Lichtheimia;s_Lichtheimia ramosa",0.58,"Apoplastic","A0A077WB33","uniprot50"
"396","FOXG_14069","AF-A0A180GAB0-F1-model_v4","0.5906","0.5069","0.153","117","74","5","141","235","9","122","0.0004834","127","630390","Puccinia triticina 1-1 BBBD Race 1","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Pucciniomycotina;c_Pucciniomycetes;o_Pucciniales;f_Pucciniaceae;g_Puccinia;s_Puccinia triticina;-_Puccinia triticina 1-1 BBBD Race 1",0.573,"Apoplastic","A0A180GAB0","uniprot50"
"397","FOXG_15875","AF-A0A2T3A4D5-F1-model_v4","0.5902","0.6569","0.151","112","81","8","1","111","15","113","0.0004786","165","2025994","Coniella lustricola","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Sordariomycetes;-_Sordariomycetidae;o_Diaporthales;f_Schizoparmaceae;g_Coniella;s_Coniella lustricola",0.803,"Apoplastic","A0A2T3A4D5","uniprot50"
"398","FOXG_20914","AF-A0A7J6J6X1-F1-model_v4","0.5899","0.5952","0.168","148","116","4","1","142","516","662","0.0001072","147","1213859","Colletotrichum fructicola Nara gc5","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Sordariomycetes;-_Hypocreomycetidae;o_Glomerellales;f_Glomerellaceae;g_Colletotrichum;-_Colletotrichum gloeosporioides species complex;s_Colletotrichum fructicola;-_Colletotrichum fructicola Nara gc5",0.5915,"Apoplastic/cytoplasmic","A0A7J6J6X1","uniprot50"
"399","FOXG_12469","AF-A0A0L0H749-F1-model_v4","0.5895","0.6351","0.17","135","76","8","124","235","40","161","0.0008812","136","645134","Spizellomyces punctatus DAOM BR117","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Fungi incertae sedis;p_Chytridiomycota;-_Chytridiomycota incertae sedis;c_Chytridiomycetes;o_Spizellomycetales;f_Spizellomycetaceae;g_Spizellomyces;s_Spizellomyces punctatus;-_Spizellomyces punctatus DAOM BR117",0.58,"Apoplastic","A0A0L0H749","uniprot50"
"400","FOXG_14069","AF-A0A165H3D8-F1-model_v4","0.5888","0.694","0.139","158","114","8","96","235","1","154","0.0003288","152","1353952","Calocera cornea HHB12733","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Dacrymycetes;o_Dacrymycetales;f_Dacrymycetaceae;g_Calocera;s_Calocera cornea;-_Calocera cornea HHB12733",0.573,"Apoplastic","A0A165H3D8","uniprot50"
"401","FOXG_14570","AF-W9Q3I7-F1-model_v4","0.5886","0.6869","0.285","91","54","2","39","119","13","102","0.0005908","140","1080344","Fusarium oxysporum f. sp. pisi HDV247","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Sordariomycetes;-_Hypocreomycetidae;o_Hypocreales;f_Nectriaceae;g_Fusarium;-_Fusarium oxysporum species complex;s_Fusarium oxysporum;-_Fusarium oxysporum f. sp. pisi;-_Fusarium oxysporum f. sp. pisi HDV247",0.861,"Cytoplasmic","W9Q3I7","uniprot50"
"402","FOXG_14069","AF-A0A5C3R2G0-F1-model_v4","0.5884","0.6926","0.236","144","86","7","100","235","4","131","0.0002711","154","1884261","Pterula gracilis","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetidae;o_Agaricales;-_Pleurotineae;f_Pterulaceae;g_Pterula;s_Pterula gracilis",0.573,"Apoplastic","A0A5C3R2G0","uniprot50"
"403","FOXG_15875","AF-G9MWP7-F1-model_v4","0.5884","0.6367","0.201","119","83","8","1","114","1","112","0.0004276","164","413071","Trichoderma virens Gv29-8","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Sordariomycetes;-_Hypocreomycetidae;o_Hypocreales;f_Hypocreaceae;g_Trichoderma;s_Trichoderma virens;-_Trichoderma virens Gv29-8",0.803,"Apoplastic","G9MWP7","uniprot50"
"404","FOXG_14069","AF-A0A2S6CL56-F1-model_v4","0.5881","0.5546","0.215","130","73","9","118","235","17","129","0.0001426","143","357750","Cercospora berteroae","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_dothideomyceta;c_Dothideomycetes;-_Dothideomycetidae;o_Mycosphaerellales;f_Mycosphaerellaceae;g_Cercospora;s_Cercospora berteroae",0.573,"Apoplastic","A0A2S6CL56","uniprot50"
"405","FOXG_14570","AF-G2YCF2-F1-model_v4","0.5881","0.7838","0.186","107","84","2","1","106","3","107","0.0008253","146","999810","Botrytis cinerea T4","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Leotiomycetes;o_Helotiales;f_Sclerotiniaceae;g_Botrytis;s_Botrytis cinerea;-_Botrytis cinerea T4",0.861,"Cytoplasmic","G2YCF2","uniprot50"
"406","FOXG_12469","AF-A0A5C3R2G0-F1-model_v4","0.5873","0.6984","0.236","144","86","7","100","235","4","131","0.0007747","144","1884261","Pterula gracilis","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetidae;o_Agaricales;-_Pleurotineae;f_Pterulaceae;g_Pterula;s_Pterula gracilis",0.58,"Apoplastic","A0A5C3R2G0","uniprot50"
"407","FOXG_14069","AF-V2XKJ0-F1-model_v4","0.5873","0.711","0.222","153","99","8","91","235","1","141","0.0001966","159","1381753","Moniliophthora roreri MCA 2997","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetidae;o_Agaricales;-_Marasmiineae;f_Marasmiaceae;g_Moniliophthora;s_Moniliophthora roreri;-_Moniliophthora roreri MCA 2997",0.573,"Apoplastic","V2XKJ0","uniprot50"
"408","FOXG_14069","AF-A0A067MZ72-F1-model_v4","0.5868","0.5832","0.102","137","99","12","106","233","1","122","0.0005497","135","930990","Botryobasidium botryosum FD-172 SS1","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetes incertae sedis;o_Cantharellales;f_Botryobasidiaceae;g_Botryobasidium;s_Botryobasidium botryosum;-_Botryobasidium botryosum FD-172 SS1",0.573,"Apoplastic","A0A067MZ72","uniprot50"
"409","FOXG_14570","AF-A0A0D2GTA1-F1-model_v4","0.5867","0.7646","0.243","111","78","3","1","106","1","110","0.0008823","144","1442368","Fonsecaea pedrosoi CBS 271.37","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;c_Eurotiomycetes;-_Chaetothyriomycetidae;o_Chaetothyriales;f_Herpotrichiellaceae;g_Fonsecaea;s_Fonsecaea pedrosoi;-_Fonsecaea pedrosoi CBS 271.37",0.861,"Cytoplasmic","A0A0D2GTA1","uniprot50"
"410","FOXG_14069","AF-A0A197JI53-F1-model_v4","0.5864","0.5854","0.166","138","80","9","126","235","81","211","0.0006251","134","1314771","Linnemannia elongata AG-77","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Fungi incertae sedis;p_Mucoromycota;-_Mortierellomycotina;c_Mortierellomycetes;o_Mortierellales;f_Mortierellaceae;g_Linnemannia;s_Linnemannia elongata;-_Linnemannia elongata AG-77",0.573,"Apoplastic","A0A197JI53","uniprot50"
"411","FOXG_22047","AF-G9N487-F1-model_v4","0.5856","0.6368","0.152","125","92","5","1","117","5","123","0.0001894","154","413071","Trichoderma virens Gv29-8","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Sordariomycetes;-_Hypocreomycetidae;o_Hypocreales;f_Hypocreaceae;g_Trichoderma;s_Trichoderma virens;-_Trichoderma virens Gv29-8",0.708,"Apoplastic","G9N487","uniprot50"
"412","FOXG_14570","AF-A0A177C357-F1-model_v4","0.5854","0.7478","0.238","109","76","3","1","104","1","107","0.0006317","145","1460663","Paraphaeosphaeria sporulosa","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_dothideomyceta;c_Dothideomycetes;-_Pleosporomycetidae;o_Pleosporales;-_Massarineae;f_Didymosphaeriaceae;g_Paraphaeosphaeria;s_Paraphaeosphaeria sporulosa",0.861,"Cytoplasmic","A0A177C357","uniprot50"
"413","FOXG_17307","AF-W7E9W4-F1-model_v4","0.5843","0.6787","0.185","113","68","5","1","92","23","132","0.0001117","173","930091","Bipolaris victoriae FI3","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_dothideomyceta;c_Dothideomycetes;-_Pleosporomycetidae;o_Pleosporales;-_Pleosporineae;f_Pleosporaceae;g_Bipolaris;s_Bipolaris victoriae;-_Bipolaris victoriae FI3",0.931,"Apoplastic","W7E9W4","uniprot50"
"414","FOXG_12469","AF-A0A2S6CL56-F1-model_v4","0.5837","0.5556","0.207","130","74","9","118","235","17","129","0.0001877","140","357750","Cercospora berteroae","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_dothideomyceta;c_Dothideomycetes;-_Dothideomycetidae;o_Mycosphaerellales;f_Mycosphaerellaceae;g_Cercospora;s_Cercospora berteroae",0.58,"Apoplastic","A0A2S6CL56","uniprot50"
"415","FOXG_14882","AF-A0A4Q2V9R4-F1-model_v4","0.5835","0.6805","0.203","113","78","6","1","110","1","104","0.0003772","174","451672","Fusarium oxysporum f. sp. narcissi","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Sordariomycetes;-_Hypocreomycetidae;o_Hypocreales;f_Nectriaceae;g_Fusarium;-_Fusarium oxysporum species complex;s_Fusarium oxysporum;-_Fusarium oxysporum f. sp. narcissi",0.803,"Apoplastic","A0A4Q2V9R4","uniprot50"
"416","FOXG_15875","AF-A0A178ABG6-F1-model_v4","0.5833","0.6194","0.136","125","85","7","1","114","1","113","0.0007101","155","765868","Stagonospora sp. SRC1lsM3a","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_dothideomyceta;c_Dothideomycetes;-_Pleosporomycetidae;o_Pleosporales;-_Massarineae;f_Massarinaceae;g_Stagonospora;-_unclassified Stagonospora;s_Stagonospora sp. SRC1lsM3a",0.803,"Apoplastic","A0A178ABG6","uniprot50"
"417","FOXG_17307","AF-C8VN07-F1-model_v4","0.5828","0.6286","0.267","101","55","5","1","82","23","123","0.000592","150","227321","Aspergillus nidulans FGSC A4","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;c_Eurotiomycetes;-_Eurotiomycetidae;o_Eurotiales;f_Aspergillaceae;g_Aspergillus;-_Aspergillus subgen. Nidulantes;s_Aspergillus nidulans;-_Aspergillus nidulans FGSC A4",0.931,"Apoplastic","C8VN07","uniprot50"
"418","FOXG_14570","AF-B6QHD0-F1-model_v4","0.5823","0.7378","0.264","106","73","2","1","106","1","101","0.0003701","149","441960","Talaromyces marneffei ATCC 18224","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;c_Eurotiomycetes;-_Eurotiomycetidae;o_Eurotiales;f_Trichocomaceae;g_Talaromyces;-_Talaromyces sect. Talaromyces;s_Talaromyces marneffei;-_Talaromyces marneffei ATCC 18224",0.861,"Cytoplasmic","B6QHD0","uniprot50"
"419","FOXG_15875","AF-M2ZZ79-F1-model_v4","0.5822","0.6365","0.172","116","82","7","1","111","1","107","0.0002175","170","383855","Pseudocercospora fijiensis CIRAD86","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_dothideomyceta;c_Dothideomycetes;-_Dothideomycetidae;o_Mycosphaerellales;f_Mycosphaerellaceae;g_Pseudocercospora;s_Pseudocercospora fijiensis;-_Pseudocercospora fijiensis CIRAD86",0.803,"Apoplastic","M2ZZ79","uniprot50"
